name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-61466,61466,3.4742,-30.3367,6.9786,7584.5702,460.4651,-4446.7637,filament candidate,UNCOVER
UNCOVER-61468,61468,3.4657,-30.3367,6.1391,7308.6111,442.6234,-4284.93,filament candidate,UNCOVER
UNCOVER-61471,61471,3.5701,-30.3368,6.7687,7518.9595,469.1169,-4408.7601,filament candidate,UNCOVER
UNCOVER-61494,61494,3.4712,-30.3366,9.3084,8165.6692,495.3075,-4787.4197,filament candidate,UNCOVER
UNCOVER-61498,61498,3.5225,-30.337,6.5759,7457.4688,459.0595,-4372.5138,filament candidate,UNCOVER
UNCOVER-61499,61499,3.5226,-30.3369,6.1526,7312.9821,450.1715,-4287.7757,filament candidate,UNCOVER
UNCOVER-61500,61500,3.5226,-30.3367,5.492,7060.0272,434.6037,-4139.4397,filament candidate,UNCOVER
UNCOVER-61502,61502,3.5225,-30.3372,5.3721,7009.9415,431.515,-4110.1467,filament candidate,UNCOVER
UNCOVER-61509,61509,3.4879,-30.3366,5.2743,6968.3608,424.7222,-4085.53,filament candidate,UNCOVER
UNCOVER-61518,61518,3.4615,-30.3366,5.5716,7092.9907,429.0433,-4158.4708,filament candidate,UNCOVER
UNCOVER-61551,61551,3.5576,-30.3366,6.6599,7484.4629,465.3259,-4388.436,filament candidate,UNCOVER
UNCOVER-61596,61596,3.4891,-30.3364,6.2478,7346.855,447.949,-4307.3991,filament candidate,UNCOVER
UNCOVER-61622,61622,3.5487,-30.3364,5.3814,7013.7242,434.9569,-4112.3477,filament candidate,UNCOVER
UNCOVER-61628,61628,3.4536,-30.3364,5.5582,7087.6261,427.7395,-4155.2635,filament candidate,UNCOVER
UNCOVER-61631,61631,3.5427,-30.3364,6.4851,7427.3936,459.8367,-4354.8693,filament candidate,UNCOVER
UNCOVER-61635,61635,3.4557,-30.3363,5.0564,6871.7035,414.9625,-4028.6707,filament candidate,UNCOVER
UNCOVER-61647,61647,3.4746,-30.3363,6.9368,7571.8949,459.7493,-4439.2542,filament candidate,UNCOVER
UNCOVER-61679,61679,3.4783,-30.3361,5.6858,7138.4645,433.888,-4185.1333,filament candidate,UNCOVER
UNCOVER-61702,61702,3.5687,-30.3362,6.6845,7492.3058,467.2643,-4393.0124,filament candidate,UNCOVER
UNCOVER-61711,61711,3.5627,-30.3362,5.7636,7168.2262,446.3053,-4202.9665,filament candidate,UNCOVER
UNCOVER-61729,61729,3.4664,-30.336,6.6128,7470.0126,452.4934,-4379.4305,filament candidate,UNCOVER
UNCOVER-61740,61740,3.4881,-30.336,8.0491,7879.3064,480.2793,-4619.4912,filament candidate,UNCOVER
UNCOVER-61741,61741,3.4674,-30.336,5.0022,6846.7544,414.8514,-4014.0354,filament candidate,UNCOVER
UNCOVER-61778,61778,3.5452,-30.3359,6.6466,7480.335,463.4405,-4385.8334,filament candidate,UNCOVER
UNCOVER-61794,61794,3.5925,-30.3358,5.0607,6872.6864,431.4865,-4029.7603,filament candidate,UNCOVER
UNCOVER-61800,61800,3.4887,-30.3358,5.6152,7110.378,433.4836,-4168.6568,filament candidate,UNCOVER
UNCOVER-61806,61806,3.46,-30.3357,8.4267,7971.388,481.9653,-4673.2934,filament candidate,UNCOVER
UNCOVER-61835,61835,3.475,-30.3358,5.1176,6899.3435,418.957,-4044.8666,filament candidate,UNCOVER
UNCOVER-61852,61852,3.5108,-30.3393,6.6975,7496.6693,459.9307,-4395.8584,filament candidate,UNCOVER
UNCOVER-61917,61917,3.489,-30.3356,6.684,7492.8164,456.8396,-4392.8317,filament candidate,UNCOVER
UNCOVER-61920,61920,3.4715,-30.3355,5.4477,7042.1755,427.2001,-4128.5525,filament candidate,UNCOVER
UNCOVER-61927,61927,3.4571,-30.3355,7.5601,7751.7895,468.2884,-4544.4924,filament candidate,UNCOVER
UNCOVER-61932,61932,3.4863,-30.3355,5.2952,6977.465,425.0853,-4090.6766,filament candidate,UNCOVER
UNCOVER-61933,61933,3.5353,-30.3355,8.8435,8065.9238,498.3225,-4729.0598,filament candidate,UNCOVER
UNCOVER-61935,61935,3.4611,-30.3355,7.8236,7821.9632,473.079,-4585.6467,filament candidate,UNCOVER
UNCOVER-61941,61941,3.4865,-30.3355,5.0773,6881.0587,419.2419,-4034.1504,filament candidate,UNCOVER
UNCOVER-61958,61958,3.4693,-30.3354,8.0544,7880.8428,477.7732,-4620.191,filament candidate,UNCOVER
UNCOVER-61962,61962,3.4608,-30.3354,9.8641,8276.0737,500.4976,-4851.852,filament candidate,UNCOVER
UNCOVER-61964,61964,3.4764,-30.3354,5.1259,6903.0879,419.361,-4047.0042,filament candidate,UNCOVER
UNCOVER-61975,61975,3.4874,-30.3353,8.1709,7909.5937,482.0212,-4637.1271,filament candidate,UNCOVER
UNCOVER-61990,61990,3.4678,-30.3353,8.8865,8076.0145,489.3993,-4734.5875,filament candidate,UNCOVER
UNCOVER-61998,61998,3.4871,-30.3353,5.698,7143.278,435.2882,-4187.8586,filament candidate,UNCOVER
UNCOVER-62011,62011,3.4877,-30.3353,7.9716,7859.7988,479.0258,-4607.9244,filament candidate,UNCOVER
UNCOVER-62019,62019,3.49,-30.3352,8.2577,7930.7692,483.6714,-4649.5296,filament candidate,UNCOVER
UNCOVER-62029,62029,3.4871,-30.3352,8.6524,8023.4982,488.9307,-4703.8719,filament candidate,UNCOVER
UNCOVER-62033,62033,3.565,-30.3352,7.0994,7620.0935,474.746,-4467.7561,filament candidate,UNCOVER
UNCOVER-62043,62043,3.4904,-30.3351,5.3228,6989.3509,426.3161,-4097.6011,filament candidate,UNCOVER
UNCOVER-62048,62048,3.5873,-30.3352,6.6051,7466.6095,468.0997,-4377.8726,filament candidate,UNCOVER
UNCOVER-62049,62049,3.5874,-30.3352,6.6998,7497.0957,470.0222,-4395.741,filament candidate,UNCOVER
UNCOVER-62056,62056,3.4875,-30.3351,7.3869,7703.6539,469.4927,-4516.3451,filament candidate,UNCOVER
UNCOVER-62057,62057,3.4571,-30.3352,5.1637,6920.1135,418.0535,-4056.8799,filament candidate,UNCOVER
UNCOVER-62058,62058,3.4572,-30.3351,5.1433,6911.0536,417.5204,-4051.5561,filament candidate,UNCOVER
UNCOVER-62074,62074,3.4798,-30.3351,5.4097,7026.2605,427.264,-4119.1903,filament candidate,UNCOVER
UNCOVER-62092,62092,3.4758,-30.335,7.6739,7782.3902,472.6973,-4562.4385,filament candidate,UNCOVER
UNCOVER-62097,62097,3.4688,-30.335,9.3958,8183.7468,496.0667,-4797.688,filament candidate,UNCOVER
UNCOVER-62113,62113,3.4904,-30.3349,8.3888,7962.2407,485.6473,-4667.9332,filament candidate,UNCOVER
UNCOVER-62119,62119,3.5853,-30.335,5.4678,7049.6716,441.712,-4133.3613,filament candidate,UNCOVER
UNCOVER-62126,62126,3.5572,-30.3349,5.1414,6909.4873,429.528,-4051.0378,filament candidate,UNCOVER
UNCOVER-62127,62127,3.4903,-30.3349,5.0159,6852.9659,417.9805,-4017.6061,filament candidate,UNCOVER
UNCOVER-62153,62153,3.4722,-30.3348,7.2806,7673.6466,465.5973,-4498.6344,filament candidate,UNCOVER
UNCOVER-62174,62174,3.4588,-30.3348,8.7473,8045.229,486.2674,-4716.3975,filament candidate,UNCOVER
UNCOVER-62179,62179,3.4599,-30.3348,5.3242,6990.1651,422.6264,-4097.8822,filament candidate,UNCOVER
UNCOVER-62188,62188,3.4903,-30.3348,7.9902,7864.5524,479.68,-4610.6328,filament candidate,UNCOVER
UNCOVER-62213,62213,3.5362,-30.3347,5.6811,7136.2766,441.0031,-4183.8747,filament candidate,UNCOVER
UNCOVER-62219,62219,3.5684,-30.3348,7.8231,7820.9889,487.7263,-4585.4752,filament candidate,UNCOVER
UNCOVER-62221,62221,3.5727,-30.3347,5.809,7185.7463,448.6483,-4213.0394,filament candidate,UNCOVER
UNCOVER-62230,62230,3.4678,-30.3347,5.0153,6852.9006,415.278,-4017.4301,filament candidate,UNCOVER
UNCOVER-62237,62237,3.5838,-30.3347,5.4046,7023.3453,439.8791,-4117.8679,filament candidate,UNCOVER
UNCOVER-62242,62242,3.4825,-30.3346,5.1542,6915.7705,420.8644,-4054.3478,filament candidate,UNCOVER
UNCOVER-62249,62249,3.5481,-30.3346,9.256,8154.3158,505.6048,-4780.7666,filament candidate,UNCOVER
UNCOVER-62262,62262,3.5733,-30.335,5.8047,7184.0787,448.6238,-4212.1163,filament candidate,UNCOVER
UNCOVER-62269,62269,3.4756,-30.3345,7.539,7745.952,470.4473,-4540.9885,filament candidate,UNCOVER
UNCOVER-62272,62272,3.4541,-30.3345,9.1111,8124.708,490.3985,-4762.9134,filament candidate,UNCOVER
UNCOVER-62279,62279,3.5844,-30.3349,5.1672,6920.7831,433.5278,-4057.7719,filament candidate,UNCOVER
UNCOVER-62292,62292,3.4523,-30.3344,8.5367,7997.2723,482.4447,-4688.1852,filament candidate,UNCOVER
UNCOVER-62294,62294,3.581,-30.3345,5.4565,7045.0488,440.8932,-4130.5579,filament candidate,UNCOVER
UNCOVER-62320,62320,3.4524,-30.3344,5.2369,6952.5045,419.4414,-4075.7115,filament candidate,UNCOVER
UNCOVER-62323,62323,3.4689,-30.3344,6.9963,7590.1422,460.1026,-4449.5838,filament candidate,UNCOVER
UNCOVER-62332,62332,3.4675,-30.3344,6.958,7578.5647,459.2115,-4442.7914,filament candidate,UNCOVER
UNCOVER-62362,62362,3.4722,-30.3343,5.7315,7156.5538,434.2231,-4195.4032,filament candidate,UNCOVER
UNCOVER-62381,62381,3.5483,-30.3343,9.3285,8169.3248,506.5709,-4789.5098,filament candidate,UNCOVER
UNCOVER-62386,62386,3.4693,-30.3343,5.1532,6915.4557,419.2462,-4054.0482,filament candidate,UNCOVER
UNCOVER-62391,62391,3.479,-30.3343,5.0636,6874.9598,417.9646,-4030.3557,filament candidate,UNCOVER
UNCOVER-62400,62400,3.4805,-30.3342,5.9848,7252.6439,441.1154,-4251.752,filament candidate,UNCOVER
UNCOVER-62414,62414,3.5707,-30.3342,5.0272,6857.6363,427.9299,-4020.5767,filament candidate,UNCOVER
UNCOVER-62416,62416,3.4882,-30.3342,5.4321,7035.6121,428.8579,-4124.5539,filament candidate,UNCOVER
UNCOVER-62434,62434,3.4787,-30.3341,5.5984,7103.8214,431.8317,-4164.4872,filament candidate,UNCOVER
UNCOVER-62437,62437,3.452,-30.3341,6.2739,7356.4363,443.7561,-4312.4468,filament candidate,UNCOVER
UNCOVER-62466,62466,3.5571,-30.3341,6.6767,7490.0466,465.5989,-4391.2654,filament candidate,UNCOVER
UNCOVER-62477,62477,3.4734,-30.3339,6.4759,7425.0593,450.6825,-4352.752,filament candidate,UNCOVER
UNCOVER-62478,62478,3.4688,-30.3339,5.8403,7198.5693,436.3443,-4219.9585,filament candidate,UNCOVER
UNCOVER-62486,62486,3.4605,-30.3339,5.2229,6946.3654,420.0503,-4072.0692,filament candidate,UNCOVER
UNCOVER-62489,62489,3.4736,-30.3339,5.7089,7147.76,433.8662,-4190.1814,filament candidate,UNCOVER
UNCOVER-62495,62495,3.4521,-30.3338,6.3156,7370.8698,444.6306,-4320.8698,filament candidate,UNCOVER
UNCOVER-62525,62525,3.4702,-30.3339,6.6157,7471.0926,453.0544,-4379.7122,filament candidate,UNCOVER
UNCOVER-62577,62577,3.5351,-30.3337,7.4714,7726.9312,477.347,-4529.9699,filament candidate,UNCOVER
UNCOVER-62584,62584,3.5343,-30.3337,7.3901,7704.2856,475.85,-4516.6886,filament candidate,UNCOVER
UNCOVER-62590,62590,3.5497,-30.3337,5.3078,6982.541,433.1508,-4093.6354,filament candidate,UNCOVER
UNCOVER-62591,62591,3.5496,-30.3337,8.9303,8085.0244,501.5335,-4739.9789,filament candidate,UNCOVER
UNCOVER-62597,62597,3.5688,-30.3337,6.1847,7324.2482,456.7925,-4294.0591,filament candidate,UNCOVER
UNCOVER-62606,62606,3.4852,-30.3336,6.6391,7478.5495,455.4749,-4384.1068,filament candidate,UNCOVER
UNCOVER-62644,62644,3.4746,-30.3335,5.6417,7121.1982,432.3809,-4174.5615,filament candidate,UNCOVER
UNCOVER-62713,62713,3.46,-30.3334,7.5084,7737.7863,467.8356,-4535.9107,filament candidate,UNCOVER
UNCOVER-62727,62727,3.4745,-30.3333,6.4176,7405.5309,449.6273,-4341.1983,filament candidate,UNCOVER
UNCOVER-62730,62730,3.4604,-30.3333,5.2287,6948.9209,420.1911,-4073.473,filament candidate,UNCOVER
UNCOVER-62735,62735,3.5852,-30.3333,5.7594,7166.5991,449.03,-4201.6395,filament candidate,UNCOVER
UNCOVER-62753,62753,3.4742,-30.3333,5.9467,7238.6149,439.4628,-4243.3427,filament candidate,UNCOVER
UNCOVER-62754,62754,3.4675,-30.3333,6.2005,7330.6584,444.1887,-4297.2669,filament candidate,UNCOVER
UNCOVER-62800,62800,3.535,-30.3331,5.4828,7056.3902,435.9161,-4136.7708,filament candidate,UNCOVER
UNCOVER-62821,62821,3.4862,-30.3334,5.6986,7143.6511,435.1937,-4187.758,filament candidate,UNCOVER
UNCOVER-62831,62831,3.5348,-30.3331,5.4689,7050.6616,435.537,-4133.4054,filament candidate,UNCOVER
UNCOVER-62851,62851,3.4744,-30.333,5.1344,6907.0863,419.3624,-4048.9638,filament candidate,UNCOVER
UNCOVER-62855,62855,3.4694,-30.333,8.9938,8099.5635,491.0513,-4747.9679,filament candidate,UNCOVER
UNCOVER-62862,62862,3.5608,-30.333,6.7178,7503.2318,466.9073,-4398.8317,filament candidate,UNCOVER
UNCOVER-62866,62866,3.5667,-30.333,5.1554,6915.7837,431.0736,-4054.4567,filament candidate,UNCOVER
UNCOVER-62885,62885,3.463,-30.333,5.2427,6955.0581,420.88,-4077.0215,filament candidate,UNCOVER
UNCOVER-62889,62889,3.5353,-30.333,5.2874,6973.9398,430.8555,-4088.4107,filament candidate,UNCOVER
UNCOVER-62891,62891,3.4749,-30.3329,6.4672,7422.2075,450.6986,-4350.91,filament candidate,UNCOVER
UNCOVER-62893,62893,3.4634,-30.3329,5.097,6890.3388,417.0194,-4039.076,filament candidate,UNCOVER
UNCOVER-62911,62911,3.4639,-30.3329,5.7158,7150.6012,432.83,-4191.6338,filament candidate,UNCOVER
UNCOVER-62948,62948,3.5887,-30.3329,6.2594,7350.4043,460.9958,-4309.3417,filament candidate,UNCOVER
UNCOVER-62956,62956,3.5358,-30.3328,5.3776,7012.4727,433.3031,-4110.977,filament candidate,UNCOVER
UNCOVER-62959,62959,3.4666,-30.3328,5.6823,7137.4189,432.3614,-4183.9085,filament candidate,UNCOVER
UNCOVER-62962,62962,3.4597,-30.3329,5.0089,6850.1252,414.1411,-4015.4936,filament candidate,UNCOVER
UNCOVER-62963,62963,3.4599,-30.333,5.205,6938.5321,419.5026,-4067.3291,filament candidate,UNCOVER
UNCOVER-62996,62996,3.5498,-30.3327,8.3002,7940.7397,492.6066,-4655.213,filament candidate,UNCOVER
UNCOVER-63004,63004,3.461,-30.3327,7.9635,7858.1732,475.256,-4606.3593,filament candidate,UNCOVER
UNCOVER-63036,63036,3.5747,-30.3326,5.1896,6930.941,432.9907,-4063.3172,filament candidate,UNCOVER
UNCOVER-63038,63038,3.5354,-30.3327,5.3712,7009.7911,433.0853,-4109.3754,filament candidate,UNCOVER
UNCOVER-63042,63042,3.4618,-30.3326,5.0552,6871.3972,415.6788,-4027.9161,filament candidate,UNCOVER
UNCOVER-63043,63043,3.461,-30.3325,7.8352,7825.2121,473.2651,-4587.0151,filament candidate,UNCOVER
UNCOVER-63058,63058,3.5352,-30.3326,6.2661,7353.1831,454.2714,-4310.6713,filament candidate,UNCOVER
UNCOVER-63080,63080,3.4679,-30.3325,5.058,6872.6249,416.4816,-4028.6473,filament candidate,UNCOVER
UNCOVER-63082,63082,3.4602,-30.3324,7.8549,7830.3188,473.4623,-4589.9841,filament candidate,UNCOVER
UNCOVER-63084,63084,3.5354,-30.3325,6.7308,7507.6089,463.8405,-4401.1838,filament candidate,UNCOVER
UNCOVER-63099,63099,3.4699,-30.3324,5.2531,6959.5831,421.9972,-4079.6137,filament candidate,UNCOVER
UNCOVER-63126,63126,3.4689,-30.3383,6.7732,7521.0919,455.9078,-4409.7899,filament candidate,UNCOVER
UNCOVER-63128,63128,3.4698,-30.3375,6.8058,7531.376,456.6496,-4415.688,filament candidate,UNCOVER
UNCOVER-63129,63129,3.4691,-30.3373,6.6919,7495.3731,454.3823,-4394.5379,filament candidate,UNCOVER
UNCOVER-63131,63131,3.4695,-30.3385,6.6562,7483.8376,453.7383,-4388.0015,filament candidate,UNCOVER
UNCOVER-63150,63150,3.4604,-30.3325,5.1413,6910.3074,417.8584,-4050.6971,filament candidate,UNCOVER
UNCOVER-63153,63153,3.4698,-30.3332,5.1232,6902.093,418.4927,-4046.0347,filament candidate,UNCOVER
UNCOVER-63154,63154,3.4698,-30.3331,5.1474,6912.944,419.1623,-4052.3873,filament candidate,UNCOVER
UNCOVER-63156,63156,3.4701,-30.3328,5.1577,6917.5317,419.4729,-4055.0211,filament candidate,UNCOVER
UNCOVER-63157,63157,3.4698,-30.3327,5.1853,6929.8114,420.1814,-4062.213,filament candidate,UNCOVER
UNCOVER-63167,63167,3.5358,-30.3324,6.0782,7286.4872,450.2286,-4271.5403,filament candidate,UNCOVER
UNCOVER-63171,63171,3.4607,-30.3323,8.3867,7962.1883,481.5006,-4667.2704,filament candidate,UNCOVER
UNCOVER-63174,63174,3.4949,-30.3324,5.0486,6868.1443,419.4598,-4026.1174,filament candidate,UNCOVER
UNCOVER-63182,63182,3.4549,-30.3323,9.1341,8129.7443,490.8158,-4765.4531,filament candidate,UNCOVER
UNCOVER-63194,63194,3.4602,-30.3323,6.5269,7442.2178,449.9951,-4362.4602,filament candidate,UNCOVER
UNCOVER-63207,63207,3.458,-30.3323,7.9517,7855.2352,474.6638,-4604.5491,filament candidate,UNCOVER
UNCOVER-63211,63211,3.5693,-30.3323,5.6418,7120.6228,444.1607,-4174.4439,filament candidate,UNCOVER
UNCOVER-63217,63217,3.4616,-30.3322,8.1878,7914.2127,478.7244,-4639.1286,filament candidate,UNCOVER
UNCOVER-63219,63219,3.5527,-30.3323,6.228,7339.749,455.6947,-4302.8221,filament candidate,UNCOVER
UNCOVER-63229,63229,3.4699,-30.3323,5.1651,6920.8716,419.6474,-4056.8963,filament candidate,UNCOVER
UNCOVER-63253,63253,3.592,-30.3322,5.5553,7085.6957,444.8064,-4154.0538,filament candidate,UNCOVER
UNCOVER-63256,63256,3.4871,-30.3322,9.8953,8282.0592,504.6839,-4854.8723,filament candidate,UNCOVER
UNCOVER-63257,63257,3.4549,-30.3321,5.7543,7165.7117,432.6161,-4200.3318,filament candidate,UNCOVER
UNCOVER-63269,63269,3.451,-30.3321,6.3391,7379.0989,444.9916,-4325.3954,filament candidate,UNCOVER
UNCOVER-63312,63312,3.451,-30.332,5.0211,6855.8806,413.4401,-4018.6781,filament candidate,UNCOVER
UNCOVER-63319,63319,3.4636,-30.332,5.7278,7155.3382,433.0735,-4194.2636,filament candidate,UNCOVER
UNCOVER-63329,63329,3.4803,-30.332,5.1827,6928.6185,421.3795,-4061.4484,filament candidate,UNCOVER
UNCOVER-63334,63334,3.485,-30.332,5.1904,6932.0003,422.155,-4063.4483,filament candidate,UNCOVER
UNCOVER-63396,63396,3.4562,-30.3318,6.7886,7526.5269,454.5646,-4411.7849,filament candidate,UNCOVER
UNCOVER-63407,63407,3.4686,-30.3318,5.8567,7204.9683,436.7094,-4223.3437,filament candidate,UNCOVER
UNCOVER-63432,63432,3.5815,-30.3318,5.4817,7055.7006,441.6169,-4136.3487,filament candidate,UNCOVER
UNCOVER-63437,63437,3.4653,-30.332,5.1558,6916.7794,418.848,-4054.4432,filament candidate,UNCOVER
UNCOVER-63438,63438,3.4652,-30.332,5.1545,6916.207,418.7936,-4054.1035,filament candidate,UNCOVER
UNCOVER-63439,63439,3.4649,-30.3319,5.1386,6909.1098,418.3349,-4049.9271,filament candidate,UNCOVER
UNCOVER-63440,63440,3.4654,-30.3318,5.1343,6907.1879,418.2702,-4048.7881,filament candidate,UNCOVER
UNCOVER-63442,63442,3.4652,-30.3317,7.4108,7710.7987,466.9162,-4519.8166,filament candidate,UNCOVER
UNCOVER-63447,63447,3.4766,-30.3317,6.136,7307.7834,443.968,-4283.6353,filament candidate,UNCOVER
UNCOVER-63466,63466,3.4976,-30.3317,5.0346,6861.7303,419.3919,-4022.2531,filament candidate,UNCOVER
UNCOVER-63472,63472,3.4886,-30.3317,5.3408,6997.2685,426.5695,-4101.6757,filament candidate,UNCOVER
UNCOVER-63505,63505,3.4599,-30.3316,6.7026,7499.3079,453.4136,-4395.7974,filament candidate,UNCOVER
UNCOVER-63512,63512,3.4671,-30.3315,5.0997,6891.6266,417.5419,-4039.6251,filament candidate,UNCOVER
UNCOVER-63516,63516,3.5801,-30.3316,5.6847,7137.5964,446.5659,-4184.3251,filament candidate,UNCOVER
UNCOVER-63534,63534,3.5752,-30.3315,5.1838,6928.4242,432.8892,-4061.6684,filament candidate,UNCOVER
UNCOVER-63542,63542,3.4488,-30.3315,7.0232,7598.6184,457.9316,-4453.9376,filament candidate,UNCOVER
UNCOVER-63568,63568,3.5814,-30.3314,6.8545,7546.0989,472.3013,-4423.7815,filament candidate,UNCOVER
UNCOVER-63589,63589,3.4619,-30.3314,5.1282,6904.4952,417.6903,-4047.1219,filament candidate,UNCOVER
UNCOVER-63612,63612,3.5533,-30.3313,6.363,7386.5152,458.6814,-4330.0733,filament candidate,UNCOVER
UNCOVER-63635,63635,3.4588,-30.3312,5.9467,7238.8921,437.5304,-4243.0879,filament candidate,UNCOVER
UNCOVER-63637,63637,3.5763,-30.3313,5.8009,7182.8578,448.9248,-4210.7862,filament candidate,UNCOVER
UNCOVER-63641,63641,3.4664,-30.3312,6.2893,7361.8625,445.9337,-4315.2029,filament candidate,UNCOVER
UNCOVER-63664,63664,3.5817,-30.3312,6.6241,7473.1298,467.7746,-4380.9577,filament candidate,UNCOVER
UNCOVER-63677,63677,3.4728,-30.3311,5.0464,6867.385,416.7507,-4025.3688,filament candidate,UNCOVER
UNCOVER-63707,63707,3.4833,-30.3321,5.1537,6915.7255,420.9637,-4053.9198,filament candidate,UNCOVER
UNCOVER-63710,63710,3.4811,-30.3315,5.2291,6949.0941,422.7287,-4073.3621,filament candidate,UNCOVER
UNCOVER-63714,63714,3.4851,-30.331,5.365,7007.6351,426.7805,-4107.6235,filament candidate,UNCOVER
UNCOVER-63722,63722,3.5588,-30.3311,6.7016,7498.2386,466.332,-4395.5545,filament candidate,UNCOVER
UNCOVER-63723,63723,3.5588,-30.3311,6.3878,7394.9286,459.9139,-4334.9861,filament candidate,UNCOVER
UNCOVER-63730,63730,3.5801,-30.3311,5.5468,7082.4129,443.1146,-4151.8828,filament candidate,UNCOVER
UNCOVER-63748,63748,3.5533,-30.331,6.6624,7485.7237,464.8376,-4388.1765,filament candidate,UNCOVER
UNCOVER-63752,63752,3.4534,-30.3309,7.4966,7734.7745,466.7645,-4533.6725,filament candidate,UNCOVER
UNCOVER-63753,63753,3.5795,-30.331,6.7684,7519.2473,470.3665,-4407.9578,filament candidate,UNCOVER
UNCOVER-63755,63755,3.4533,-30.3309,7.2363,7661.3795,462.3286,-4490.6508,filament candidate,UNCOVER
UNCOVER-63773,63773,3.4747,-30.3309,7.4571,7723.7008,468.9802,-4527.2769,filament candidate,UNCOVER
UNCOVER-63807,63807,3.4621,-30.3308,6.4689,7423.0564,449.083,-4350.9739,filament candidate,UNCOVER
UNCOVER-63809,63809,3.5749,-30.3308,8.7989,8056.0891,503.31,-4722.603,filament candidate,UNCOVER
UNCOVER-63816,63816,3.4641,-30.3308,5.1569,6917.3726,418.7377,-4054.5876,filament candidate,UNCOVER
UNCOVER-63824,63824,3.576,-30.3308,6.7208,7504.2134,468.9656,-4399.0872,filament candidate,UNCOVER
UNCOVER-63854,63854,3.4598,-30.3306,7.6802,7784.5289,470.6405,-4562.8123,filament candidate,UNCOVER
UNCOVER-63869,63869,3.4799,-30.3306,6.9135,7565.1693,460.048,-4434.3299,filament candidate,UNCOVER
UNCOVER-63879,63879,3.5601,-30.3306,5.1528,6914.8269,430.2134,-4053.4831,filament candidate,UNCOVER
UNCOVER-63881,63881,3.4883,-30.3306,5.0589,6873.0178,418.9576,-4028.6571,filament candidate,UNCOVER
UNCOVER-63882,63882,3.4799,-30.3306,7.905,7843.2419,476.9462,-4597.3171,filament candidate,UNCOVER
UNCOVER-63934,63934,3.4833,-30.3305,8.917,8082.9484,492.0155,-4737.8173,filament candidate,UNCOVER
UNCOVER-63959,63959,3.4683,-30.3304,7.4614,7724.963,468.1891,-4527.8961,filament candidate,UNCOVER
UNCOVER-63991,63991,3.4683,-30.3303,5.2691,6966.7143,422.2309,-4083.4414,filament candidate,UNCOVER
UNCOVER-64020,64020,3.4825,-30.3302,7.0141,7595.7133,462.2504,-4452.1758,filament candidate,UNCOVER
UNCOVER-64021,64021,3.5662,-30.3303,9.468,8197.9233,510.9204,-4805.5968,filament candidate,UNCOVER
UNCOVER-64024,64024,3.5829,-30.3303,7.1682,7640.5756,478.4115,-4478.9677,filament candidate,UNCOVER
UNCOVER-64025,64025,3.583,-30.3303,6.5574,7451.432,466.579,-4368.0834,filament candidate,UNCOVER
UNCOVER-64060,64060,3.4915,-30.3301,5.4462,7041.7676,429.6388,-4127.5095,filament candidate,UNCOVER
UNCOVER-64071,64071,3.5831,-30.3302,7.2598,7667.117,480.1039,-4494.5015,filament candidate,UNCOVER
UNCOVER-64078,64078,3.5448,-30.3302,5.8853,7215.3031,446.9664,-4229.4732,filament candidate,UNCOVER
UNCOVER-64087,64087,3.4945,-30.3301,6.2113,7334.4982,447.8884,-4299.0942,filament candidate,UNCOVER
UNCOVER-64100,64100,3.4706,-30.33,6.3641,7387.6591,448.0404,-4330.1345,filament candidate,UNCOVER
UNCOVER-64103,64103,3.4941,-30.3301,6.2528,7349.0688,448.7234,-4307.6291,filament candidate,UNCOVER
UNCOVER-64104,64104,3.4704,-30.3301,5.2976,6979.036,423.2385,-4090.634,filament candidate,UNCOVER
UNCOVER-64116,64116,3.4866,-30.33,5.6641,7130.292,434.4393,-4179.3511,filament candidate,UNCOVER
UNCOVER-64117,64117,3.479,-30.33,7.7156,7793.847,473.8294,-4568.2508,filament candidate,UNCOVER
UNCOVER-64145,64145,3.4778,-30.3299,5.6877,7139.6843,433.9055,-4184.8028,filament candidate,UNCOVER
UNCOVER-64153,64153,3.4504,-30.3299,6.1241,7303.862,440.3833,-4280.9036,filament candidate,UNCOVER
UNCOVER-64155,64155,3.577,-30.3299,6.3366,7377.4138,461.1683,-4324.6078,filament candidate,UNCOVER
UNCOVER-64182,64182,3.4706,-30.3298,7.4149,7712.0536,467.7219,-4520.2406,filament candidate,UNCOVER
UNCOVER-64211,64211,3.475,-30.3297,7.3336,7689.1351,466.9232,-4506.8098,filament candidate,UNCOVER
UNCOVER-64216,64216,3.573,-30.3298,6.8281,7538.0899,470.6891,-4418.7482,filament candidate,UNCOVER
UNCOVER-64219,64219,3.4573,-30.3297,8.1563,7906.7267,477.6804,-4634.2514,filament candidate,UNCOVER
UNCOVER-64225,64225,3.5573,-30.3298,6.6967,7496.7903,466.0475,-4394.4621,filament candidate,UNCOVER
UNCOVER-64226,64226,3.4572,-30.3297,8.244,7928.1842,478.9666,-4646.8238,filament candidate,UNCOVER
UNCOVER-64229,64229,3.479,-30.3297,5.9808,7251.5223,440.8561,-4250.3216,filament candidate,UNCOVER
UNCOVER-64249,64249,3.4874,-30.3297,5.1207,6901.081,420.5668,-4044.949,filament candidate,UNCOVER
