name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-42511,42511,3.5448576028756427,-30.37114399961468,13.3709,8812.957763573275,545.9495103137015,-5174.467421811152,filament candidate,UNCOVER
UNCOVER-42520,42520,3.5420864647335075,-30.37112194341032,14.6145,8959.354946498275,554.5836109681819,-5260.403121809443,filament candidate,UNCOVER
UNCOVER-42521,42521,3.5398015812638923,-30.371138271195797,11.3415,8528.17128764528,527.5519696542848,-5007.228504239872,filament candidate,UNCOVER
UNCOVER-42546,42546,3.5446835774183207,-30.371085739962176,13.3392,8808.980963407075,545.6762951678235,-5172.119441552632,filament candidate,UNCOVER
UNCOVER-42547,42547,3.5436813600799058,-30.37108713594774,10.9797,8469.887467828848,524.5222722334913,-4973.018423849776,filament candidate,UNCOVER
UNCOVER-42594,42594,3.5446407529256776,-30.371032260291287,13.2607,8799.080662608301,545.0564146549448,-5166.295268936363,filament candidate,UNCOVER
UNCOVER-42647,42647,3.5422300865379444,-30.37098667213805,11.7132,8585.3997408739,531.4574062045531,-5040.812250701575,filament candidate,UNCOVER
UNCOVER-42648,42648,3.5422645440798477,-30.37094226500575,13.927,8880.715694419847,549.7435529631107,-5214.194323656581,filament candidate,UNCOVER
UNCOVER-42678,42678,3.541592814340106,-30.37090691668985,11.5903,8566.760259221914,530.2079275175797,-5029.848793947618,filament candidate,UNCOVER
UNCOVER-42730,42730,3.547590196843606,-30.37083517033406,11.0306,8478.233372715318,525.6197398337503,-4977.889505450536,filament candidate,UNCOVER
UNCOVER-42737,42737,3.548186879224045,-30.370941035126307,11.2996,8521.491796573984,528.3906899008332,-5003.312575468623,filament candidate,UNCOVER
UNCOVER-42742,42742,3.541663568455345,-30.37083171813307,13.2814,8801.74218790784,544.7621753525135,-5167.799864864053,filament candidate,UNCOVER
UNCOVER-42760,42760,3.5576925937542763,-30.37081666857053,11.4147,8539.500430663426,530.9295645521208,-5013.912872592806,filament candidate,UNCOVER
UNCOVER-42797,42797,3.54246510402376,-30.370768648732543,14.9569,8996.649065243115,556.9517972087694,-5282.227514473364,filament candidate,UNCOVER
UNCOVER-42837,42837,3.5382596088277976,-30.370696310248785,11.1509,8497.858991075298,525.4472801353888,-4989.334416374166,filament candidate,UNCOVER
UNCOVER-42870,42870,3.5442786067859857,-30.3707762833991,13.2379,8796.206761725125,544.8225807330673,-5164.552968804646,filament candidate,UNCOVER
UNCOVER-42889,42889,3.5182359027656105,-30.370641074437184,10.9553,8466.138473709496,520.5159176953995,-4970.592306377816,filament candidate,UNCOVER
UNCOVER-42995,42995,3.5387422782820788,-30.37053553016256,12.875,8749.275676337682,541.0670905680676,-5136.91792449064,filament candidate,UNCOVER
UNCOVER-43000,43000,3.571640261738419,-30.370532664557416,10.2991,8352.62088469526,521.3518244347199,-4904.206389662436,filament candidate,UNCOVER
UNCOVER-43030,43030,3.5368171937457693,-30.37047372794765,13.9813,8887.219435280256,549.2979763796785,-5217.884403599957,filament candidate,UNCOVER
UNCOVER-43065,43065,3.531663830619154,-30.37041781420985,11.1965,8505.271832117145,524.9227908809768,-4993.595550037992,filament candidate,UNCOVER
UNCOVER-43139,43139,3.624128098254688,-30.370342490639263,13.8747,8873.7603159271,562.0414400958202,-5210.45170049286,filament candidate,UNCOVER
UNCOVER-43222,43222,3.5874678119205736,-30.37020562509808,13.7524,8859.492151399054,555.4465385946884,-5201.835556329941,filament candidate,UNCOVER
UNCOVER-43330,43330,3.587112455853768,-30.370101543890797,12.5823,8709.580698253374,545.993598277418,-5113.792020300071,filament candidate,UNCOVER
UNCOVER-43342,43342,3.57237119770492,-30.37003242878026,12.9985,8765.206384769932,547.2167397006194,-5146.355331368418,filament candidate,UNCOVER
UNCOVER-43347,43347,3.545147702755926,-30.37001183997369,14.8323,8983.267062781482,556.5455744893077,-5274.226084838363,filament candidate,UNCOVER
UNCOVER-43442,43442,3.537269105751584,-30.36992204065023,11.7495,8590.979786148246,531.0561245360286,-5043.846630686759,filament candidate,UNCOVER
UNCOVER-43564,43564,3.546159177715179,-30.369836672979694,13.2839,8802.10111573414,545.4776801787613,-5167.829965286878,filament candidate,UNCOVER
UNCOVER-43569,43569,3.5454696600269995,-30.369819025756428,13.5104,8830.41689421112,547.1257694821478,-5184.44700645206,filament candidate,UNCOVER
UNCOVER-43631,43631,3.550361099221239,-30.369754967952392,11.6446,8575.047082152749,532.0381351138373,-5034.529975444972,filament candidate,UNCOVER
UNCOVER-43681,43681,3.5286551870217657,-30.3696386614223,12.6865,8724.302221204856,537.9809017993663,-5122.015890913153,filament candidate,UNCOVER
UNCOVER-43758,43758,3.548384042023626,-30.36954954767706,13.1237,8781.683386432567,544.5546806766159,-5155.795625144133,filament candidate,UNCOVER
UNCOVER-44171,44171,3.545272856801421,-30.368832110815283,11.396,8536.880226360874,528.9090300337269,-5011.9090133169175,filament candidate,UNCOVER
UNCOVER-44172,44172,3.5412632213710755,-30.368832770807877,12.3614,8679.620918491573,537.1428998103607,-5095.688565939549,filament candidate,UNCOVER
UNCOVER-44217,44217,3.5471824189306536,-30.368760428858685,14.1468,8906.590588346622,552.1127022126,-5228.957725772527,filament candidate,UNCOVER
UNCOVER-44260,44260,3.558653963351735,-30.36871357577995,10.458,8381.156267444892,521.2259451897061,-4920.5331743566285,filament candidate,UNCOVER
UNCOVER-44318,44318,3.510038209498377,-30.368604917868613,11.6559,8577.245962924946,526.1152063000416,-5035.370622041927,filament candidate,UNCOVER
UNCOVER-44378,44378,3.54135341450386,-30.368506664030186,12.0865,8640.625114920671,534.7432779042308,-5072.728957484823,filament candidate,UNCOVER
UNCOVER-44387,44387,3.506014006414856,-30.368491443659916,11.9521,8621.419761817837,528.2169536878166,-5061.258584816488,filament candidate,UNCOVER
UNCOVER-44529,44529,3.538646012283162,-30.368189342386707,10.754,8432.489391638992,521.4623743805452,-4950.459531711547,filament candidate,UNCOVER
UNCOVER-44727,44727,3.5383888291609336,-30.367943124842977,13.2347,8796.114977341776,543.9092271386899,-5163.880809553545,filament candidate,UNCOVER
UNCOVER-44817,44817,3.5894639617163064,-30.367779905643065,11.742,8589.565031201524,538.8238692366618,-5042.869852404226,filament candidate,UNCOVER
UNCOVER-44955,44955,3.5858472285247585,-30.367501041207436,13.4303,8820.307287834185,552.7393822781306,-5178.25864232471,filament candidate,UNCOVER
UNCOVER-45056,45056,3.5403164798551314,-30.367330353022677,14.8623,8986.805923205913,556.004140833264,-5275.710184822178,filament candidate,UNCOVER
UNCOVER-45066,45066,3.5602629969896054,-30.36730071944705,10.5707,8400.966751118767,522.6948001905525,-4931.893599849009,filament candidate,UNCOVER
UNCOVER-45093,45093,3.6263063484584257,-30.36724372129421,11.7446,8589.647399128704,544.3743184858997,-5043.014478390993,filament candidate,UNCOVER
UNCOVER-45575,45575,3.5810224974095357,-30.36636098765332,12.8034,8739.750028992097,546.9522879676642,-5130.703672364881,filament candidate,UNCOVER
UNCOVER-45687,45687,3.578502697824812,-30.36615159871318,10.7025,8423.555880983264,526.7922727565506,-4945.02565068379,filament candidate,UNCOVER
UNCOVER-45882,45882,3.518938820734269,-30.36582107306452,12.8959,8752.641634150412,538.238517236628,-5137.815341548674,filament candidate,UNCOVER
UNCOVER-45897,45897,3.5416295172834045,-30.365806337579723,13.8063,8866.806771480275,548.7838978821686,-5204.954566819285,filament candidate,UNCOVER
UNCOVER-45901,45901,3.501477040384736,-30.36577746821873,12.1476,8650.013425403184,529.2813105463093,-5077.4686281020895,filament candidate,UNCOVER
UNCOVER-45993,45993,3.4987230934986804,-30.36563020482715,14.2352,8917.529924963905,545.2200142428211,-5234.451818833041,filament candidate,UNCOVER
UNCOVER-46007,46007,3.544981388292453,-30.36564824653434,11.8865,8611.675450377654,533.4990496283754,-5055.174815119645,filament candidate,UNCOVER
UNCOVER-46032,46032,3.518631699409122,-30.365598230127407,14.5334,8951.086133761342,550.3935825575877,-5254.254011566337,filament candidate,UNCOVER
UNCOVER-46048,46048,3.5187844969141118,-30.365534570025986,11.3303,8527.08263576155,524.3448459285729,-5005.353617733065,filament candidate,UNCOVER
UNCOVER-46123,46123,3.494876264362781,-30.365445172862245,12.2265,8661.35693356583,528.973839876338,-5084.023743301062,filament candidate,UNCOVER
UNCOVER-46453,46453,3.534379887595686,-30.36488935875206,11.8097,8600.453411023445,531.2063963661595,-5048.376228897466,filament candidate,UNCOVER
UNCOVER-46786,46786,3.526880053105472,-30.364281188694413,14.2663,8920.9545338285,549.8299558002841,-5236.337310393925,filament candidate,UNCOVER
UNCOVER-47085,47085,3.563083427086148,-30.363940132050647,10.6242,8410.47586193666,523.7020582538222,-4936.827251468121,filament candidate,UNCOVER
UNCOVER-47270,47270,3.526954825011259,-30.36332695190665,12.2064,8658.392051885201,533.6586443694972,-5082.027220972768,filament candidate,UNCOVER
UNCOVER-47458,47458,3.533704639471002,-30.363016805821104,12.1439,8649.434208431354,534.1293668462854,-5076.743320725172,filament candidate,UNCOVER
UNCOVER-47478,47478,3.540781026231321,-30.362997483940703,13.0356,8770.95360753504,542.7209731809155,-5148.103863507596,filament candidate,UNCOVER
UNCOVER-47643,47643,3.5322099146557484,-30.36271285479174,13.1448,8785.161652344392,542.2808973569363,-5156.336859906899,filament candidate,UNCOVER
UNCOVER-47755,47755,3.551598142837278,-30.362583826541584,11.5813,8566.02848796261,531.6642340411549,-5027.798833886395,filament candidate,UNCOVER
UNCOVER-47808,47808,3.5393242992721863,-30.36254602129205,12.9176,8755.600854746272,541.5475293814196,-5138.99165147551,filament candidate,UNCOVER
UNCOVER-48307,48307,3.532215985135981,-30.362316071170497,13.3437,8810.452611560677,543.8429671856279,-5171.098985851707,filament candidate,UNCOVER
UNCOVER-48349,48349,3.5275223603221857,-30.361745548925462,12.9654,8762.045090467454,540.1344042136445,-5142.543870695173,filament candidate,UNCOVER
UNCOVER-48610,48610,3.607375820028981,-30.36128185024304,12.448,8691.716240163281,547.9597781387704,-5101.615666894568,filament candidate,UNCOVER
UNCOVER-48725,48725,3.5352898508447765,-30.361111716539387,13.1383,8784.435671957594,542.7100931927293,-5155.597518694246,filament candidate,UNCOVER
UNCOVER-48828,48828,3.5071556417149417,-30.36097185835441,10.0152,8302.0227181383,508.8141841409523,-4872.29419286632,filament candidate,UNCOVER
UNCOVER-48864,48864,3.499027979544565,-30.36089787897744,13.5567,8837.363244430444,540.3658050654228,-5186.414647614382,filament candidate,UNCOVER
UNCOVER-49034,49034,3.5789730672370097,-30.360642089926973,13.4252,8820.36034148618,551.6803209881745,-5176.829815516534,filament candidate,UNCOVER
UNCOVER-49066,49066,3.546415677069285,-30.36054906666655,14.9826,9000.303817473787,557.8010069094813,-5282.235365107171,filament candidate,UNCOVER
UNCOVER-49266,49266,3.5101307580937,-30.360472210580586,12.2422,8663.884556163584,531.4435329140264,-5084.578322923519,filament candidate,UNCOVER
UNCOVER-49289,49289,3.523197502576318,-30.360159861904283,14.2302,8917.218889371832,549.0244068272068,-5233.260701130158,filament candidate,UNCOVER
UNCOVER-49483,49483,3.50319571484188,-30.35979499161684,13.3937,8817.223829496195,539.7781404962086,-5174.390001726943,filament candidate,UNCOVER
UNCOVER-49514,49514,3.590110385123627,-30.359741785134855,10.897,8456.76666768868,530.5892074528392,-4963.311689368991,filament candidate,UNCOVER
UNCOVER-49787,49787,3.516611443387399,-30.3591579366646,10.4005,8372.196205055605,514.5018836051144,-4913.170730316318,filament candidate,UNCOVER
UNCOVER-49944,49944,3.5706731016921998,-30.35884704152257,13.4706,8826.238749337135,550.7644188357948,-5179.860958189316,filament candidate,UNCOVER
UNCOVER-49986,49986,3.5805979236712413,-30.35879102425088,14.7692,8977.093685720642,561.7389800330278,-5268.438516444991,filament candidate,UNCOVER
UNCOVER-50157,50157,3.531228537089327,-30.35846582360625,10.1058,8318.822401702813,513.3521858338636,-4881.790125265551,filament candidate,UNCOVER
UNCOVER-50230,50230,3.503141320730092,-30.35833121291198,10.6678,8418.985888774203,515.3905468405699,-4940.394259478809,filament candidate,UNCOVER
UNCOVER-50270,50270,3.530179150908017,-30.358218514265733,14.838,8985.122329092133,554.304175365076,-5272.7412171377655,filament candidate,UNCOVER
UNCOVER-50478,50478,3.580128183348652,-30.35783876936868,14.2261,8916.415396962424,557.8686665103606,-5232.625797214815,filament candidate,UNCOVER
UNCOVER-50564,50564,3.5804267341978546,-30.35769604640388,12.4458,8691.984108009321,543.8722608373564,-5100.890132024195,filament candidate,UNCOVER
UNCOVER-50642,50642,3.614860579316956,-30.357574800329616,11.4164,8540.393082086932,539.5398811129061,-5012.094014305977,filament candidate,UNCOVER
UNCOVER-50680,50680,3.579326157612937,-30.357495702629237,14.0943,8901.21459546174,556.7925192155482,-5223.628864882275,filament candidate,UNCOVER
UNCOVER-50814,50814,3.5244994966169805,-30.35730167393024,10.4427,8379.745281519603,516.1238289353778,-4917.277196308846,filament candidate,UNCOVER
UNCOVER-50858,50858,3.5800403204891182,-30.35722942503024,12.0439,8635.108546715304,540.2549952138739,-5067.415941173756,filament candidate,UNCOVER
UNCOVER-51009,51009,3.531785184887477,-30.36001155648998,12.1073,8644.457241224402,533.5313236862926,-5073.201455419701,filament candidate,UNCOVER
UNCOVER-51032,51032,3.576637238178707,-30.35702047125236,12.2607,8666.179468851347,541.6822048355092,-5085.588142138458,filament candidate,UNCOVER
UNCOVER-51087,51087,3.580379207847176,-30.35693325991749,12.6433,8719.101133150318,545.5617585858397,-5116.647287376255,filament candidate,UNCOVER
UNCOVER-51101,51101,3.5053059419300894,-30.356915514131515,14.9306,8995.464989820253,551.0223647013394,-5278.394465974327,filament candidate,UNCOVER
UNCOVER-51141,51141,3.548307632972453,-30.3568422409044,12.5178,8702.293173617745,539.6200211226325,-5106.587181875496,filament candidate,UNCOVER
UNCOVER-51171,51171,3.5518669115505466,-30.35675877910919,14.6163,8960.774412190638,556.2069660788435,-5258.269096004864,filament candidate,UNCOVER
UNCOVER-51183,51183,3.513560888828683,-30.356798525895325,13.6597,8850.19298562913,543.4035410306698,-5193.172756994231,filament candidate,UNCOVER
UNCOVER-51316,51316,3.5777795711225693,-30.356520090735984,13.644,8847.689903945084,553.2046601974221,-5192.006698990326,filament candidate,UNCOVER
UNCOVER-51325,51325,3.580823476861071,-30.35646074902797,14.4768,8944.983198098193,559.7650268951804,-5249.105385247015,filament candidate,UNCOVER
UNCOVER-51389,51389,3.5054973626642223,-30.35634338200379,13.8731,8875.993178400066,543.733815680913,-5208.172132876358,filament candidate,UNCOVER
UNCOVER-51457,51457,3.5013725449060704,-30.35626064975369,11.0319,8480.125124983164,518.8705771097348,-4975.849977622873,filament candidate,UNCOVER
UNCOVER-52474,52474,3.579761141846763,-30.354541506779704,11.8722,8610.208017719524,538.6549770697902,-5052.258266898112,filament candidate,UNCOVER
UNCOVER-52607,52607,3.5655165627963323,-30.35431991216558,10.9949,8473.639137042723,527.996337830919,-4972.001731571853,filament candidate,UNCOVER
UNCOVER-53009,53009,3.5780962170752324,-30.353473750159743,13.0159,8768.898578028553,548.3268580910518,-5145.144744623173,filament candidate,UNCOVER
UNCOVER-53373,53373,3.561747984086592,-30.352797395104613,14.8319,8984.651574870402,559.2445075655795,-5271.501107016239,filament candidate,UNCOVER
UNCOVER-53378,53378,3.580114104934388,-30.352841407184386,14.2273,8917.005431866755,557.9033832974056,-5231.925438316601,filament candidate,UNCOVER
UNCOVER-53429,53429,3.5731427951071817,-30.3540475763206,13.7785,8864.241888981682,553.51942101323,-5201.178718359644,filament candidate,UNCOVER
UNCOVER-53561,53561,3.569256358540855,-30.352452897898495,11.4481,8546.198601072496,533.0775447043197,-5014.222497559838,filament candidate,UNCOVER
UNCOVER-53599,53599,3.546723091927111,-30.35242305128893,12.6114,8715.49350754427,540.1966025631667,-5113.419991090997,filament candidate,UNCOVER
UNCOVER-53821,53821,3.528084088066477,-30.351918111791832,13.8857,8877.673001362255,547.3496296574443,-5208.361434946175,filament candidate,UNCOVER
UNCOVER-53841,53841,3.576164273520092,-30.352155180773025,13.5253,8833.56304724402,552.0713626604379,-5182.802114522911,filament candidate,UNCOVER
UNCOVER-53989,53989,3.504888921077055,-30.35156301338797,10.009,8301.682216087826,508.4636536279902,-4870.248241568814,filament candidate,UNCOVER
UNCOVER-54038,54038,3.5137437409611296,-30.351566414995208,10.2258,8341.533662203923,512.1984826428576,-4893.674457615898,filament candidate,UNCOVER
UNCOVER-54132,54132,3.5104909552516688,-30.351695228862177,11.7082,8586.624733068997,526.7585917790303,-5037.468896430347,filament candidate,UNCOVER
UNCOVER-54149,54149,3.550875948972866,-30.351374951208403,13.271,8802.0892277279,546.2043460731617,-5164.032669601216,filament candidate,UNCOVER
UNCOVER-54764,54764,3.519027118495389,-30.35049885156182,12.7394,8733.203476590017,537.0566887607146,-5123.263000315632,filament candidate,UNCOVER
UNCOVER-54872,54872,3.4710881222602805,-30.350298997230784,11.1728,8503.774298219609,515.8061295536078,-4988.375404209426,filament candidate,UNCOVER
UNCOVER-54931,54931,3.501265735575132,-30.350236774931425,10.0269,8305.160075609925,508.1495089787509,-4872.01105779426,filament candidate,UNCOVER
UNCOVER-54951,54951,3.5526282067592545,-30.350199584841747,13.4559,8825.367900746995,547.9198226520326,-5177.456106282281,filament candidate,UNCOVER
UNCOVER-54997,54997,3.521035843374176,-30.35011098969319,13.0295,8771.513951586534,539.7213109430626,-5145.668740098393,filament candidate,UNCOVER
UNCOVER-55043,55043,3.514012157612097,-30.350034848462236,11.6336,8575.441083905773,526.6015176634605,-5030.592480571929,filament candidate,UNCOVER
UNCOVER-55074,55074,3.5643418637287567,-30.349973440957395,13.7803,8864.908321483676,552.194042986367,-5200.6717797691945,filament candidate,UNCOVER
UNCOVER-55544,55544,3.4981717086627406,-30.34908670125153,14.9674,9000.195776906246,550.1872882138226,-5279.475604403975,filament candidate,UNCOVER
UNCOVER-55619,55619,3.497327175620088,-30.34923594384762,12.1547,8652.536921911866,528.8066830324987,-5075.5661836797935,filament candidate,UNCOVER
UNCOVER-55624,55624,3.5808688343578035,-30.34895567848265,11.0343,8480.430508227391,530.7006836191571,-4975.001610711229,filament candidate,UNCOVER
UNCOVER-56113,56113,3.579031107868704,-30.34811089150319,13.0446,8773.102716214458,548.7334564259606,-5146.51191668066,filament candidate,UNCOVER
UNCOVER-56172,56172,3.5333513845219184,-30.34799769711473,13.5056,8831.913444975236,545.3433647450282,-5180.7315231626135,filament candidate,UNCOVER
UNCOVER-56293,56293,3.564981693924488,-30.347752534329373,12.7013,8727.900607830228,543.7576934041848,-5119.843464849136,filament candidate,UNCOVER
UNCOVER-56298,56298,3.5279450040026785,-30.34771433214113,14.5651,8956.16126636508,552.1669709709848,-5253.52414975229,filament candidate,UNCOVER
UNCOVER-56323,56323,3.520631941110888,-30.34765520955481,10.0164,8303.252970043035,510.84992109665103,-4870.489997342667,filament candidate,UNCOVER
UNCOVER-56480,56480,3.4675538986748875,-30.347211970644008,10.5336,8397.072662558146,508.8141527365725,-4925.156402724215,filament candidate,UNCOVER
UNCOVER-56685,56685,3.500285697695388,-30.34681993192501,12.1733,8655.38249771568,529.4291923300555,-5076.7604257256735,filament candidate,UNCOVER
UNCOVER-56800,56800,3.5323799001308798,-30.346648399242945,13.3798,8816.398093199497,544.2352825941069,-5171.345604976504,filament candidate,UNCOVER
UNCOVER-56805,56805,3.512642075025989,-30.34662097446368,12.5918,8713.658305538855,534.8800238479007,-5110.968570974795,filament candidate,UNCOVER
UNCOVER-57157,57157,3.582690618394306,-30.34603136035204,11.0748,8487.261993923716,531.3991136949295,-4978.436375334853,filament candidate,UNCOVER
UNCOVER-57168,57168,3.582488438948541,-30.34592199879827,14.4257,8940.19128186832,559.7259667141935,-5244.090359368856,filament candidate,UNCOVER
UNCOVER-57343,57343,3.4787413336192,-30.345536010248832,11.1314,8497.440180312706,516.5611464632902,-4983.749916748792,filament candidate,UNCOVER
UNCOVER-57782,57782,3.58077120538376,-30.34451777465249,13.4251,8821.77532014535,552.0467637731929,-5174.329969489299,filament candidate,UNCOVER
UNCOVER-57817,57817,3.564850643160439,-30.34447712083467,12.4461,8693.350195418336,541.5852039700396,-5098.90664885176,filament candidate,UNCOVER
UNCOVER-57830,57830,3.5802706558286514,-30.34443549179958,13.7063,8856.324989489105,554.1311301027814,-5194.574805364863,filament candidate,UNCOVER
UNCOVER-58216,58216,3.46878389313991,-30.34368558787576,11.1246,8496.599013939016,515.0279456610629,-4982.834883164138,filament candidate,UNCOVER
UNCOVER-58500,58500,3.5073144338967306,-30.34320570812672,11.0458,8483.482122218998,519.9590639062848,-4975.25083194268,filament candidate,UNCOVER
UNCOVER-58712,58712,3.5174456938306826,-30.3426924562729,14.0366,8896.414550352532,546.8470308929586,-5217.369966915152,filament candidate,UNCOVER
UNCOVER-58750,58750,3.563400140883661,-30.342637643997204,10.0468,8308.95713000607,517.4268148964721,-4873.082218092074,filament candidate,UNCOVER
UNCOVER-59131,59131,3.5695913258783216,-30.34175992123352,10.803,8442.771578260792,526.6757333073913,-4951.421802149023,filament candidate,UNCOVER
UNCOVER-59386,59386,3.5708894123356543,-30.341255236820015,13.4273,8822.441621698143,550.5609123653246,-5173.989197729139,filament candidate,UNCOVER
UNCOVER-59423,59423,3.583744826523105,-30.341114860797976,13.1522,8787.564279020016,550.3637715893606,-5153.57843654194,filament candidate,UNCOVER
UNCOVER-59424,59424,3.5681938226643646,-30.34112833295693,12.8856,8753.019590275637,545.8152534317535,-5133.234965159199,filament candidate,UNCOVER
UNCOVER-59464,59464,3.460693129410564,-30.341000180322148,10.6575,8419.089362118413,509.1364164048285,-4936.806331815622,filament candidate,UNCOVER
UNCOVER-59531,59531,3.5877200874049677,-30.3409537971614,12.8362,8746.32219683743,548.3900014005467,-5129.380721459461,filament candidate,UNCOVER
UNCOVER-59532,59532,3.5566102810204905,-30.340930285878837,10.9692,8470.64604832698,526.4880270364617,-4967.534232418168,filament candidate,UNCOVER
UNCOVER-59700,59700,3.516671575720907,-30.340486542847955,12.8663,8751.024066772154,537.7914514177957,-5131.647147892321,filament candidate,UNCOVER
UNCOVER-59786,59786,3.4646012443282,-30.340278147741436,11.24,8515.458932095957,515.5472359787474,-4993.192029076129,filament candidate,UNCOVER
UNCOVER-59932,59932,3.525143259983339,-30.34045447920902,11.1676,8503.302697995408,523.8298598963028,-4986.420980485457,filament candidate,UNCOVER
UNCOVER-59938,59938,3.4806946729281565,-30.339937699744848,12.9748,8765.671526099202,533.1669314848978,-5139.926223348865,filament candidate,UNCOVER
UNCOVER-59945,59945,3.465073973362629,-30.33990228484521,11.7315,8591.576811188701,520.2267494388583,-5037.751821787751,filament candidate,UNCOVER
UNCOVER-60104,60104,3.48171641081252,-30.33955376666613,10.1508,8329.150769466673,506.76488823813617,-4883.893804471305,filament candidate,UNCOVER
UNCOVER-60140,60140,3.4815576852266865,-30.33949343521144,10.9133,8462.207571837804,514.8368437991453,-4961.900376821923,filament candidate,UNCOVER
UNCOVER-60141,60141,3.4816776176411524,-30.339491389859568,10.5341,8397.692569246172,510.9294237542106,-4924.071581148342,filament candidate,UNCOVER
UNCOVER-60157,60157,3.482831616187225,-30.3395237159626,11.1079,8494.128882211799,516.9684819812273,-4980.63053436125,filament candidate,UNCOVER
UNCOVER-60188,60188,3.476481965964906,-30.33942230211976,12.6287,8719.651449454952,529.7243001042068,-5112.8130825183,filament candidate,UNCOVER
UNCOVER-60344,60344,3.5098829752682046,-30.33921430535351,13.8825,8878.623457155518,544.5770970849892,-5206.169057313986,filament candidate,UNCOVER
UNCOVER-60345,60345,3.476241019358613,-30.339175167371465,10.8542,8452.434221696012,513.4550094532938,-4956.078565165354,filament candidate,UNCOVER
UNCOVER-60478,60478,3.511603526004739,-30.33886412846759,13.0327,8773.016335397084,538.3640431718536,-5144.1814402328,filament candidate,UNCOVER
UNCOVER-60518,60518,3.463296566280921,-30.33871926105687,11.2174,8511.992357243611,515.1428247025409,-4990.840968707,filament candidate,UNCOVER
UNCOVER-60545,60545,3.4649630716474107,-30.33870103496063,11.6492,8579.26113126446,519.4643584090522,-5030.287890668076,filament candidate,UNCOVER
UNCOVER-60617,60617,3.511996259910936,-30.338555191144785,12.8838,8753.543524842444,537.2293037645701,-5132.701958119172,filament candidate,UNCOVER
UNCOVER-60618,60618,3.512057555285993,-30.33854194882487,13.2491,8800.839194821618,540.1414211838552,-5160.431710542311,filament candidate,UNCOVER
UNCOVER-60660,60660,3.4634450898770632,-30.33837854247248,11.8057,8602.836698862748,520.6630749209073,-5044.037764050403,filament candidate,UNCOVER
UNCOVER-60678,60678,3.4681758991650247,-30.33834533341379,13.2676,8803.616526864731,533.5442878273644,-5161.778468288259,filament candidate,UNCOVER
UNCOVER-60748,60748,3.5834851123327143,-30.33824256145064,13.9865,8890.29981390218,556.7576254020455,-5213.227990158921,filament candidate,UNCOVER
UNCOVER-60868,60868,3.4644287279296093,-30.33806664385368,13.2212,8797.780578391954,532.6131093323454,-5158.278717333243,filament candidate,UNCOVER
UNCOVER-60935,60935,3.464987231554207,-30.33788317212221,10.0336,8307.773573675422,503.0296161580266,-4870.946909425813,filament candidate,UNCOVER
UNCOVER-60936,60936,3.463218214851821,-30.337889541865508,13.6912,8856.212110282973,535.9627296073237,-5192.494595790792,filament candidate,UNCOVER
UNCOVER-61010,61010,3.5651055594021406,-30.33780016784041,11.9968,8630.104399505904,537.683612839722,-5060.459648223208,filament candidate,UNCOVER
UNCOVER-61339,61339,3.5779500850903965,-30.33713292285675,12.6467,8721.353157916805,545.3314709554176,-5113.900389759752,filament candidate,UNCOVER
UNCOVER-61358,61358,3.577806209938806,-30.33708288848008,12.0272,8634.474885818488,539.8773526982721,-5062.94703315902,filament candidate,UNCOVER
UNCOVER-61380,61380,3.454716980434269,-30.336973688793453,10.4545,8384.199518491478,506.1487925479735,-4915.524087795532,filament candidate,UNCOVER
UNCOVER-61398,61398,3.4710777779716397,-30.336915070761563,10.2407,8345.863334602458,506.2263476188322,-4893.121252920269,filament candidate,UNCOVER
UNCOVER-61519,61519,3.565253774996058,-30.336620431657536,14.9867,9002.750086108743,560.9240320124717,-5278.720505767656,filament candidate,UNCOVER
UNCOVER-61543,61543,3.465557536696718,-30.33651021177085,10.4682,8386.55534097862,507.8835779444275,-4916.870278346266,filament candidate,UNCOVER
UNCOVER-61629,61629,3.5783053334790056,-30.336337475908927,10.7339,8431.468820338725,527.2579749903556,-4943.766688195979,filament candidate,UNCOVER
UNCOVER-61634,61634,3.5653272580442965,-30.33646769184866,12.7116,8730.293650319862,543.9596413696723,-5118.936050676075,filament candidate,UNCOVER
UNCOVER-61676,61676,3.4861123213515617,-30.33613319729143,10.0073,8302.83621000383,505.8032298240765,-4867.820011135802,filament candidate,UNCOVER
UNCOVER-61748,61748,3.4664463688791023,-30.33611496933197,12.859,8750.91481548547,530.0851691261079,-5130.410610163695,filament candidate,UNCOVER
UNCOVER-61766,61766,3.4844515924136084,-30.33587070275272,14.7921,8982.622377139658,546.9540197678459,-5266.303118091421,filament candidate,UNCOVER
UNCOVER-61816,61816,3.551281283187043,-30.33576264008294,12.9346,8760.111482243798,543.6616727771692,-5136.196199301571,filament candidate,UNCOVER
UNCOVER-62016,62016,3.460726274910646,-30.335188915420595,10.8153,8446.396672862526,510.7927041268016,-4951.666826631583,filament candidate,UNCOVER
UNCOVER-62045,62045,3.4687946063250603,-30.335108621794536,10.455,8384.323447989918,508.22384852860426,-4915.302748064328,filament candidate,UNCOVER
UNCOVER-62333,62333,3.467576238211025,-30.33435082705813,13.0295,8773.415642812752,531.6217991643035,-5143.245043317737,filament candidate,UNCOVER
UNCOVER-62433,62433,3.4517604393234524,-30.334099118708693,13.1556,8789.873543650363,530.1838542607807,-5152.755245999766,filament candidate,UNCOVER
